canonical_smiles,y_pred
CCN(CCCS(=O)(=O)[O-])c1ccc2c(C(C)(C)C)cc(C=CC=CC=C3N(CCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)O)[o+]c2c1,1
CC(C)(C)c1cc(C=CC=CC=C2N(CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCC(=O)O)[o+]c2cc(N(Cc3cccc(S(=O)(=O)[O-])c3)Cc3cccc(S(=O)(=O)[O-])c3)ccc12,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=CC=CC=C1N(CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)CCCC(=O)O)CCC3,1
CCN(CC)c1ccc2c(C=CC=CC=CC=C3N(CCC[SH](=O)([O-])O)c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)O)cc(C(C)(C)C)[o+]c2c1,1
CCN1CCN(CC)c2cc3c(cc21)Oc1cc2c(cc1=C3c1ccccc1C(=O)[O-])N(CC)CC[N+]=2CC,1
CCN1c2cc3oc4cc(=[N+](CC)CC)ccc-4c(-c4ccccc4C(=O)[O-])c3cc2N(CC)C2CCCCC21,1
CCN(CC)c1ccc2c(c1)Oc1cc3c(cc1=C2c1ccccc1C(=O)[O-])Sc1ccccc1[N+]=3CC,1
CN1c2cc3c(cc2-c2c(n(C)c4ccccc24)C1(C)c1ccccc1)C(c1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-])=c1cc2c(cc1O3)=[N+](C)C(C)(c1ccccc1)c1c-2c2ccccc2n1C,1
CCN1c2cc3c(cc2C(C)=CC1(C)C)C(c1ccccc1C(=O)[O-])=c1cc2c(cc1C3(C)C)=[N+](CC)C(C)(C)C=C2C,1
CN(C)c1ccc2c(c1)S(=O)(=O)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1,1
Cc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2S(=O)(=O)c2cc(N(C)C)ccc21,1
COc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2S(=O)(=O)c2cc(N(C)C)ccc21,1
Cc1cccc(C)c1C1=C2C=CC(=[N+](C)C)C=C2S(=O)(=O)c2cc(N(C)C)ccc21,1
CCN1CCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)CC[N+]=2CC,1
CCN1c2cc3c(cc2C(C)=CC1(C)C)C=c1cc2c(cc1C3(C)C)=[N+](CC)C(C)(C)C=C2C,1
CCN1CCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)CCC[N+]=2CC,1
CCN1CCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)C(C)=CC(C)(C)[N+]=2CC,1
CCN1CCCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)C(C)=CC(C)(C)[N+]=2CC,1
CC[N+]1=c2cc3c(cc2C(C)=CC1(C)C)=Cc1ccc(N(C)C)cc1C3(C)C,1
CC[N+]1=c2cc3c(cc2C(C)=CC1(C)C)=Nc1cc2c(cc1O3)N(CCCC(=O)O)CCC2,1
CN1CCOc2cc3c(cc21)Oc1cc2c(cc1=N3)OCC[N+]=2C,1
CN1CCCc2cc3c(cc21)Oc1cc2c(cc1=N3)OCC[N+]=2C,1
CCNc1cc2c(cc1C)C(C=C1N(CC)c3ccccc3C1(C)C)=C1CCCC(C=CC3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C1O2,1
CCNc1ccc2c(c1)OC1=C(C=CC3=[N+](CC)c4ccc5ccccc5c4C3(C)C)CCCC1=C2C=C1N(CC)c2ccccc2C1(C)C,1
CCN1C(=CC2=C3CCCC(C=CC4=[N+](CC)c5ccc6ccccc6c5C4(C)C)=C3Oc3c2cc2c4c3CCCN4CCC2)C(C)(C)c2ccccc21,1
CCN(CC)c1ccc2c(c1)OC(=CC=c1cc3c(oc1=O)=CC(=[N+](CC)CC)C=C3)C=C2c1ccccc1C(=O)O,1
CCN(CC)c1ccc2c(c1)OC(=CC=CC=c1cc3c(oc1=O)=CC(=[N+](CC)CC)C=C3)C=C2c1ccccc1C(=O)O,1
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4c(F)c(O)ccc4c3oc-2c1,1
CN(C)c1ccc2c(-c3c(F)c(F)c(F)c(F)c3C(=O)O)c3ccc4cc(=O)ccc4c3oc2c1,1
CN(C)c1ccc2c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(=O)O)c3ccc4cc(=O)ccc4c3oc2c1,1
COC(=O)c1ccccc1-c1c2ccc(=[N+](C)C)cc-2oc2c1ccc1cccc(N)c12,1
CCc1ccc(-c2c(-c3ccc(OC)cc3)[o+]c3c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c4cccc5ccc2c3c54)cc1,1
COc1ccc(-c2[o+]c3c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c4cc5cccc6ccc7cc(c2-c2ccc(OC)cc2)c3c4c7c65)cc1,1
CN(C)c1ccc2nn(C)c(-c3ccc(C=C(C#N)C#N)o3)c2c1,1
CN(C)c1ccc2nn(C)c(-c3ccc(C=C(C#N)C#N)s3)c2c1,1
COc1ccc(C2=C(c3ccc(OC)cc3)c3cc([N+](=O)[O-])cc4c(-c5ccc(OC)cc5)c5c6ccc(OC)cc6c(-c6ccc(OC)cc6)c(-c6ccc(OC)cc6)[n+]5c(c34)O2)cc1,1
COc1ccc(C2=C(c3ccc(OC)cc3)N3C(=C(c4ccc(OC)cc4)c4cc([N+](=O)[O-])cc5c(-c6ccc(OC)cc6)c(-c6ccc(OC)cc6)[o+]c3c45)c3ccc(OC)cc32)cc1,1
COc1ccc(-c2cccc3c2n[n+](-c2ccccc2)c2cc(OC)ccc32)cc1,1
COc1ccc(-c2cc(C)cc3c2n[n+](-c2ccc(C)cc2)c2cc(OC)ccc32)cc1,1
COc1ccc(-c2cc(C(C)(C)C)cc3c2n[n+](-c2ccc(C(C)(C)C)cc2)c2cc(OC)ccc32)cc1,1
COc1ccc(-c2cc(OC)cc3c2n[n+](-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(OC)ccc32)cc1,1
COc1ccc(-c2cccc3c2n[n+](-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(OC)ccc32)cc1,1
CC1=CC(C)(C)[N+](CCCC(=O)O)=c2cc3c(cc21)=Cc1ccc(N(C)C)cc1C3(C)C,1
CC[N+]1=c2cc3c(cc2CCC1)=Nc1cc2c(cc1O3)N(CCCC(=O)O)C(C)(C)CC2CS(=O)(=O)O,1
CC[N+]1=c2cc3c(cc2C(C)=CC1(C)C)=Nc1cc2c(cc1O3)N(CCCC(=O)O)C(C)(C)C=C2CS(=O)(=O)O,1
CCN1c2cc3c(cc2C(C)=CC1(C)C)C(c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)N(C)CCCC(=O)O)=c1cc2c(cc1O3)=[N+](CC)C(C)(C)CC2C,1
CCN1C(=CC=CC=CC2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,1
CCN1C(=CC=CC=CC=Cc2oc3ccccc3[n+]2CC)Oc2ccccc21,1
O=C(O)c1ccc(-c2c3ccc4cc(O)ccc4c3oc3c2ccc2cc(=O)ccc23)c(C(=O)O)c1,1
CC[N+]1=C(C=CC=CC=C2N(CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,1
CC[N+]1=C(C=CC=CC=CC=C2N(CCCCCC(=O)ON3C(=O)CCC3=O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,1
COc1ccc(N(c2ccc(C#Cc3cc(C#N)c(C#Cc4cc(C#N)ccc4C#N)cc3C#N)cc2)c2ccc(OC)cc2)cc1,1
COc1ccc(-c2ccc(N(c3ccc(C#Cc4cc(C#N)c(C#Cc5cc(C#N)ccc5C#N)cc4C#N)cc3)c3ccc(-c4ccc(OC)cc4)cc3)cc2)cc1,1
CC(C)(C)NC(=O)C(OC(=O)c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)s1,1
Cc1ccc(-c2nc(N3CCCCC3)sc2-c2ccc([N+](=O)[O-])s2)cc1,1
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2cc3ccccc3o2)s1,1
N#CC(C#N)=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1,1
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc([P+](c6ccccc6)(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,1
C[P+](c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc12,1
C[P+](c1ccccc1)(c1ccccc1)c1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc12,1
C(#Cc1ccc([P+](CCC[P+](c2ccccc2)(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)(c2ccccc2)c2ccccc2)c2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,1
O=[N+]([O-])c1ccc(C=Cc2ccc(-c3cc4ccccc4s3)s2)cc1,1
N#CC(C#N)=Cc1ccc(C=Cc2ccc(-c3cc4ccccc4s3)s2)cc1,1
CCn1c2ccccc2c2cc(C=CC3=C(S(=O)(=O)c4ccccc4)C(=C(C#N)C#N)OC3(C)C)ccc21,1
CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1C=Cc1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,1
CCC1(CC)c2ccc(C=CC3=C(S(=O)(=O)c4ccccc4)C(=C(C#N)C#N)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,1
CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,1
CCCCN(CCCC)c1cc(OC)c(C=Cc2ccc(C=Cc3ccnc(-c4cc(C)ccn4)c3)cc2)cc1OC,1
COc1cc(N2CCCC2)c(OC)cc1C=Cc1ccc(C=Cc2ccnc(-c3cc(C)ccn3)c2)cc1,1
CCN(CC)c1ccc2cc(-c3cc(-c4ccccc4C(=O)OCc4cn(C5OC(CO)C(O)C(O)C5O)nn4)c4ccc(N(CC)CC)cc4[o+]3)c(=O)oc2c1,1
CCN(CC)c1ccc2cc(C=CC3=[N+](Cc4ccccc4B(O)O)c4ccccc4C3(C)C)c(=O)oc2c1,1
CCN(CC)c1ccc2cc(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)c(=O)oc2c1,1
Cc1cc(C=Cc2sc3ccccc3[n+]2C)c(O)c(-c2nc3ccccc3s2)c1,1
CN(C)c1cccc2c(S(=O)(=O)N3CCN(c4ccc(C=CC5=CC(=C(C#N)C#N)CC(C)(C)C5)cc4)CC3)cccc12,1
C[Si]1(C)c2c(cc3c4c2CCCN4CCC3)C(N2CCN=C2Nc2ccccc2)=c2cc3c4c(c21)CCC[N+]=4CCC3,1
CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2C=O,1
O=c1ccc2c(ccc3c(-c4ccc(S(=O)(=O)[O-])cc4S(=O)(=O)[O-])c4ccc5cc([O-])ccc5c4oc32)c1,1
COc1ccc2c(c1)CCc1cc3c([o+]c1-2)-c1ccc(N(C)C)cc1CC3,1
CN(C)c1ccc2c(c1)CCc1cc3c([o+]c1-2)-c1ccc(N)cc1CC3,1
CN(C)c1ccc2c(c1)CCc1cc3c([o+]c1-2)-c1ccc(N(C)C)cc1CC3,1
CCN(CC)c1ccc2cc(C=Cc3cc[n+](C)c4ccccc34)c(=O)oc2c1,1
CC1(C)C(C=CC2=Cc3c(ccc4ccccc34)OC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,1
O=c1oc2c3c4c(cc2cc1-c1ccc2cc5c6c(c2[o+]1)CCCN6CCC5)CCCN4CCC3,1
C[N+]1=C(C=Cc2cc(-c3nc4ccccc4s3)c(O)c3ccccc23)C(C)(C)c2ccccc21,1
C1=c2cc3c4c(c2Oc2cc5cc(NCCN6CCOCC6)ccc5cc21)CCC[N+]=4CCC3,1
CC[N+]1=C(C=CC2=Cc3c(ccc4ccccc34)OC2)C(C)(C)c2ccccc21,1
CCN(CC)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)c(O)c1,1
CCN(CC)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)c(Oc2ccc([N+](=O)[O-])c3nonc23)c1,1
COc1ccc(C=CC2=[N+]3C(=C(c4ccc(OS(=O)(=O)c5ccc([N+](=O)[O-])cc5[N+](=O)[O-])cc4)c4c(C)cc(C=Cc5ccc(OC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,1
CCN(CC)c1ccc2cc(-c3cc(-c4ccccc4C(=O)Sc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c4ccc(N(CC)CC)cc4[o+]3)c(=O)oc2c1,1
CCN1C(=CC=CC2=[N+](CC(=O)N3CCN(C(=O)CCCCCN4C(=CC=CC=CC5=[N+](CC)c6ccccc6C5(C)C)C(C)(C)c5ccccc54)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=CC=Cc1ccc(OC)cc1)CCC3,1
CCCCC(CC)CN1c2ccccc2Sc2cc(C=c3sc(=C(C#N)C#N)n(-c4ccccc4)c3=O)ccc21,1
C[N+]1=C(C=Cc2cc3cc4c5c(c3oc2=O)CCCN5CCC4)C(C)(C)c2ccccc21,1
CN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,1
CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,1
C=CCOC(=O)Oc1ccc2c(c1)OC1=C(C=CC3=[N+](CC)c4ccc5ccccc5c4C3(C)C)CCCC1=C2,1
CN1C2=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC2=C(Cl)c2ccccc21,1
CN1C(=CC=C2CCCC(C=CC3=[N+](CCO)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2cc(C(=O)NCC[NH+]3CCOCC3)ccc21,1
CC1(C)CC(C=Cc2ccc(O)c(C([O-])C#N)c2)=CC(=C(C#N)C#N)C1,1
CC1(C)CC(C=Cc2ccc(OP(=S)(c3ccccc3)c3ccccc3)cc2)=CC(=C(C#N)C#N)C1,1
O=c1oc2c(C=NNc3ccc([N+](=O)[O-])c4nonc34)c(O)ccc2cc1-c1nc2ccccc2s1,1
Cc1ccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccc(C=CC4=CC(=C(C#N)C#N)CC(C)(C)C4)c(O)c3)CC2)cc1,1
CCN(CC)c1ccc2cc(C=Cc3cc[n+](Cc4ccc(Oc5ccc([N+](=O)[O-])cc5[N+](=O)[O-])cc4)cc3)c(=O)oc2c1,1
CCCCN1C(=O)c2cccc3c4c(cc(c23)C1=O)C(C)(C)C(C=Cc1ccc(N(CC)CC)cc1)=N4,1
CC[n+]1c(C=Cc2cc(O)c(-c3nc4ccccc4s3)cc2C=O)sc2ccccc21,1
NN=CC1=CNC=C(C=NN)C1c1ccccc1,1
Cc1cc(C=Cc2ccc([O-])cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,1
CCCCCCN1C(=O)C2=C(c3cc[n+](Cc4ccc(NC(=O)C(N)CC(C)C)cc4)cc3)N(CCCCCC)C(=O)C2=C1c1ccccc1,1
CC1(C)C(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,1
CN(C)C(=O)Oc1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,1
CC[n+]1ccc(C=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2O)c2ccccc21,1
CC[n+]1ccc(C=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2OCc2ccc([N+](=O)[O-])cc2)c2ccccc21,1
CC1(C)CC(C=Cc2ccc(O)c(N)c2)=CC(=C(C#N)C#N)C1,1
CC1(C)C2=C(Cl)C(=O)C(Cl)=CC2=Nc2ccc(O)cc21,1
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCCC(=O)NCCCNCCCNCCCCNCCCN)c3ccc4ccccc4c3C2(C)C)N(CCCCCC(=O)NCCCNCCCNCCCCNCCCN)c2ccc3ccccc3c21,1
CC1(C)CC(C=Cc2ccc(NC(=O)C(N)CC(=O)OCc3ccccc3)cc2)=CC(=C(C#N)C#N)C1,1
CCCCOC(=O)CC[NH+]1c2ccccc2C(C)(C)C1C=CC1=C2Oc3cc(O)ccc3C=C2CCC1,1
O=C(O)C(CS)Nc1ccc([N+](=O)[O-])c2nonc12,1
CCN(CC)c1ccc2c(c1)OCc1cc3cc(-c4ccc5cc6c7c(c5[o+]4)CCCN7CCC6)ccc3nc1-2,1
CCN(CC)c1ccc2c(c1)OCc1cc3cc(-c4ccc5cc6c7c(c5[o+]4)CCCN7CCC6)ccc3[n+](C)c1-2,1
CCN(CCn1cc(CNC(=O)CCCCC2SCC3NC(=O)NC32)nn1)c1ccc2cc(C=CC3=[N+](CCCS(=O)(=O)[O-])c4ccc5ccccc5c4C3(C)C)c(=O)oc2c1,1
CCc1c(C)c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C(C)C)(C(C)C)c3cc(N(C)C)ccc32)n(O)c1C,1
CC1(C)C(C=CC2=C3Oc4cc(OC(=O)c5ccccc5P(c5ccccc5)c5ccccc5)ccc4C=C3CCC2)=[N+](CCCOC(=O)CCCCC2SCC3NC(=O)NC32)c2ccccc21,1
CC1(C)C(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)=[N+](CCCOC(=O)CCCCC2SCC3NC(=O)NC32)c2ccccc21,1
CCN1C(=CC=C2CCCC(C=CC3=[N+](CC)c4ccccc4C3(C)C)=C2Nc2ccc([Se](=O)c3ccccc3)cc2)C(C)(C)c2ccccc21,1
C=CC(=O)Oc1ccc2c(c1)OC1=C(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)CCCC1=C2,1
CC1(C)CC(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)=CC(=C(C#N)C#N)C1,1
CC1(C)CC(C=CC2=C3Oc4cc(O)ccc4C=C3CC2)=CC(=C(C#N)C#N)C1,1
CC[N+]1=C(C=CC2C=C3Oc4cc(O)ccc4C=C3CC2)C(C)(C)c2ccccc21,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=CC=C1C=C(c2ccccc2)Oc2cc4c(cc21)N(CC)C1CCCCC1N4CC)CC3,1
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=CC=C1C=C(c2ccccc2)Oc2cc4c(cc21)N(CC)C1CCCCC1N4CC)CCC3,1
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=Cc1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,1
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=Cc1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,1
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=C1CCCC(C=Cc2cc(-c3ccccc3)[o+]c3cc(N(C)C)ccc23)=C1Cl,1
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=Cc1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,1
CC[n+]1ccc(C=CC2=C3Oc4cc(N(c5ccccc5)c5ccc(OCc6ccc([N+](=O)[O-])cc6)cc5)ccc4C=C3CCC2)c2ccccc21,1
CC[n+]1ccc(C=CC2=C3Oc4cc(N(c5ccccc5)c5ccc(O)cc5)ccc4C=C3CCC2)c2ccccc21,1
CCCCN(CCCC)c1ccc2c(c1)SC(c1ccc(OC)cc1)=CC2=CC=C1C=CC(=O)C(C=Cc2cc(-c3ccc(OC)cc3)[s+]c3cc(N(CCCC)CCCC)ccc23)=C1,1
CCn1c(=CC=C2CCCC(C=CC3=[N+](CC)c4cccc5cccc3c45)=C2Cl)c2cccc3cccc1c32,1
CC[N+]1=C(C=CC2=C3Oc4cc(OC(=O)OCc5ccc6c(c5)C=C5C(=O)CCC5O6)ccc4C=C3CCC2)C(C)(C)c2c1ccc1ccccc21,1
N#CC(C#N)=C1C=C(C=Cc2ccc(O)cc2OCc2cnnn2CCNC(=O)CCCCC2SCC3NC(=O)NC32)Oc2ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc5c(cc4C=C3CCC2)-c2[nH]c3ccccc3[n+]2[B-](F)(F)O5)C(C)(C)c2ccccc21,1
CCC[N+]1=C(C=CC2=C3Oc4cc(O)c(C(=O)O)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CCC[N+]1=C(C=CC2=C3Oc4cc([O-])c(CN5CCOCC5)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC1(C)C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=Nc2ccc3ccccc3c21,1
C[N+]1=C(C=CC2=C3Oc4cc(O)c(Cl)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
C[N+]1=C(C=CC2=C3Oc4cc(O)c(F)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CCCCCC[Si](C#CC1=C(C)C2=C(c3c(C)cc(C)cc3C)c3c(C)c(C#C[Si](CCCCCC)(CCCCCC)CCCCCC)c(C=Cc4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1C=Cc1ccc(OC)cc1)(CCCCCC)CCCCCC,1
CC[N+]1=C(C=CC2=C3Cc4cc(O)c(-c5nc6ccccc6[nH]5)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc(NC(=O)C(=O)c5ccc([N+](=O)[O-])cc5)ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc([O-])c(Cl)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CCC[N+]1=C(C=CC2=C3Oc4cc(O)c(Cl)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CCCN1C(=CC(C2=C3Oc4cc(O)ccc4C=C3CCC2)S(=O)(=O)O)C(C)(C)c2ccccc21,1
C[n+]1ccc(C=Cc2cccc(-c3nc4ccccc4s3)c2O)cc1,1
CC[n+]1c(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)sc2ccccc21,1
O=C(O)c1ccccc1-c1c2ccc3cc(O)ccc3c2oc2c1ccc1cc(=O)ccc12,1
COc1ccc2c(c1)CCC1=CC3=C(c4cc[n+](Cc5ccc(Oc6ccc([N+](=O)[O-])c7nonc67)cc5)cc4)c4cc5c(n4[B-](F)(F)[N+]3=C12)-c1ccc(OC)cc1CC5,1
CC[N+]1=C(C=CC2=C(Cl)c3ccc(O)cc3CC2)C(C)(C)c2c1ccc1ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc([O-])ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[n+]1c(C=CC2=C3Sc4cc(O)ccc4C=C3CCC2)sc2ccccc21,1
CC[n+]1c(C=CC2=C3Sc4cc(N)ccc4C=C3CCC2)sc2ccccc21,1
CC[N+]1=C(C=CC2=C3Sc4cc(N)ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Sc4cc(O)ccc4C=C3CCC2)C(C)(C)c2c1ccc1ccccc21,1
CC[N+]1=C(C=CC2=C3Sc4cc(OCc5ccc([N+](=O)[O-])cc5)ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Sc4cc(O)ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
COC(=O)CC[N+](CCC(=O)OC)=c1ccc2nc3c(cc(N)c4ccccc43)oc-2c1,1
CC(C)CC(N)C(=O)NCCCOc1ccc(COc2cc3c(cc2Br)C=C2CCCC(C=CC4=[N+](C)c5ccccc5C4(C)C)=C2O3)cc1,1
C[N+]1=C(C=CC2=C3Oc4cc(OCc5ccc(OCCCN)cc5)c(Br)cc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC(C)CC(N)C(=O)Nc1ccc(COc2cc3c(cc2Br)C=C2CCCC(C=CC4=[N+](C)c5ccccc5C4(C)C)=C2O3)cc1,1
CCC[N+]1=C(C=CC2=C3Oc4cc([O-])ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc(OC(=O)N(C)C)ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC=CC=C2N(CCCCCC(=O)NCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,1
CC[N+]1=C(C=CC=CC=C2N(CCCCCC(=O)NCCCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,1
C[N+]1=C(C=CC2=C3Oc4cc(NS(=O)(=O)c5ccc(C#N)cc5[N+](=O)[O-])ccc4C=C3CCC2)C(C)(C)c2ccccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc(N)ccc4C=C3CCC2)C(C)(C)c2cc(I)ccc21,1
CC[N+]1=C(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)C(C)(C)c2cc(I)ccc21,1
Cc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2P(=O)([O-])c2cc(N(C)C)ccc21,1
Cc1ccccc1C1=c2cc3c4c(c2P(=O)([O-])c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,1
CCOP1(=O)C2=CC(=[N+](C)C)C=CC2=C(c2ccccc2C)c2ccc(N(C)C)cc21,1
CCOP1(=O)c2c(cc3c4c2CCCN4CCC3)C(c2ccccc2C)=c2cc3c4c(c21)CCC[N+]=4CCC3,1
CCOP1(=O)C2=CC(=[N+](C)C)C=CC2=C(c2ccccc2CS(=O)(=O)[O-])c2ccc(N(C)C)cc21,1
CN(C)c1ccc2c(c1)P(=O)([O-])C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1CS(=O)(=O)[O-],1
CCNc1cc2c(cc1C)C(C=C1N(CC)c3ccccc3C1(C)C)=C1CCCC(C=CC3=[N+](CC)c4ccccc4C3(C)C)=C1O2,1
CCNc1ccc2c(c1)OC1=C(C=CC3=[N+](CC)c4ccccc4C3(C)C)CCCC1=C2C=C1N(CC)c2ccccc2C1(C)C,1
CCN1C(=CC2=C3CCCC(C=CC4=[N+](CC)c5ccccc5C4(C)C)=C3Oc3c2cc2c4c3CCCN4CCC2)C(C)(C)c2ccccc21,1
CCN1C(=CC2=C3CCCC(C=CC4=[N+](CC)c5ccccc5C4(C)C)=C3Oc3cc(O)ccc32)C(C)(C)c2ccccc21,1
C[N+]1=C(C=CC2=C3Oc4cc(O)ccc4C=C3CCC2)C(C)(C)c2cc(I)ccc21,1
